pair_id,seed_label,side,stage,structure,x,y,distance_to_skeleton,distance_to_junction,distance_to_endpoint
35_r_t,G0_seed3407,query,detected,junction,884.0,465.0,2.3242950439453125,2.73858642578125,5.730010986328125
35_r_t,G0_seed3407,query,detected,junction,1586.0,465.0,1.910003662109375,1.910003662109375,42.988800048828125
35_r_t,G0_seed3407,query,detected,non_vessel,627.0,472.0,94.39744567871094,96.1810302734375,103.18894958496094
35_r_t,G0_seed3407,query,detected,junction,1495.0,474.0,1.910003662109375,2.3242950439453125,15.567901611328125
35_r_t,G0_seed3407,query,detected,non_vessel,958.0,483.0,65.52958679199219,66.68107604980469,66.07029724121094
35_r_t,G0_seed3407,query,detected,junction,1545.0,483.0,1.369293212890625,1.369293212890625,17.927230834960938
35_r_t,G0_seed3407,query,detected,junction,1076.0,497.0,2.8650054931640625,2.8650054931640625,5.730010986328125
35_r_t,G0_seed3407,query,detected,junction,1927.0,497.0,0.9550018310546875,6.1443023681640625,3.279296875
35_r_t,G0_seed3407,query,detected,junction,1343.0,503.0,3.279296875,6.4321746826171875,3.279296875
35_r_t,G0_seed3407,query,detected,non_vessel,1444.0,506.0,48.70509338378906,48.70509338378906,50.488677978515625
35_r_t,G0_seed3407,query,detected,junction,1731.0,506.0,2.73858642578125,2.73858642578125,61.31660461425781
35_r_t,G0_seed3407,query,detected,junction,715.0,510.0,0.0,0.9550018310546875,4.2342987060546875
35_r_t,G0_seed3407,query,detected,junction,864.0,522.0,2.8650054931640625,2.8650054931640625,16.235031127929688
35_r_t,G0_seed3407,query,detected,non_vessel,1819.0,522.0,76.400146484375,76.400146484375,85.56330871582031
35_r_t,G0_seed3407,query,detected,non_vessel,1282.0,524.0,57.30010986328125,57.30010986328125,59.91227722167969
35_r_t,G0_seed3407,query,detected,junction,1508.0,533.0,1.910003662109375,3.279296875,1.910003662109375
35_r_t,G0_seed3407,query,detected,junction,1582.0,535.0,1.910003662109375,6.01788330078125,1.910003662109375
35_r_t,G0_seed3407,query,detected,non_vessel,1026.0,544.0,63.90745544433594,65.27674865722656,63.90745544433594
35_r_t,G0_seed3407,query,detected,non_vessel,729.0,546.0,24.0364990234375,25.405792236328125,39.47798156738281
35_r_t,G0_seed3407,query,detected,non_vessel,1417.0,549.0,73.38740539550781,75.71170043945312,73.38740539550781
35_r_t,G0_seed3407,query,detected,non_vessel,1110.0,555.0,61.83599853515625,61.96241760253906,61.83599853515625
35_r_t,G0_seed3407,query,detected,endpoint,1900.0,573.0,3.82000732421875,8.7564697265625,3.82000732421875
35_r_t,G0_seed3407,query,detected,junction,1738.0,576.0,2.8650054931640625,2.8650054931640625,10.252182006835938
35_r_t,G0_seed3407,query,detected,junction,1535.0,578.0,0.9550018310546875,0.9550018310546875,14.233642578125
35_r_t,G0_seed3407,query,detected,junction,830.0,580.0,2.8650054931640625,4.2342987060546875,8.21575927734375
35_r_t,G0_seed3407,query,detected,non_vessel,880.0,580.0,40.08876037597656,40.08876037597656,40.37663269042969
35_r_t,G0_seed3407,query,detected,non_vessel,1805.0,587.0,61.948699951171875,61.948699951171875,64.98887634277344
35_r_t,G0_seed3407,query,detected,non_vessel,1208.0,594.0,74.18095397949219,75.00953674316406,74.18095397949219
35_r_t,G0_seed3407,query,detected,junction,1609.0,596.0,0.9550018310546875,0.9550018310546875,7.927886962890625
35_r_t,G0_seed3407,query,detected,non_vessel,1110.0,612.0,76.26612854003906,76.26612854003906,109.69119262695312
35_r_t,G0_seed3407,query,detected,non_vessel,1876.0,612.0,10.125762939453125,10.954345703125,10.125762939453125
35_r_t,G0_seed3407,query,detected,non_vessel,560.0,614.0,23.242950439453125,23.783660888671875,23.242950439453125
35_r_t,G0_seed3407,query,detected,endpoint,1329.0,616.0,6.1443023681640625,10.792892456054688,6.1443023681640625
35_r_t,G0_seed3407,query,detected,junction,1731.0,616.0,2.73858642578125,2.73858642578125,2.8650054931640625
35_r_t,G0_seed3407,query,detected,non_vessel,1026.0,618.0,49.69512939453125,52.686553955078125,49.69512939453125
35_r_t,G0_seed3407,query,detected,non_vessel,1262.0,623.0,15.027191162109375,16.396484375,15.027191162109375
35_r_t,G0_seed3407,query,detected,non_vessel,2038.0,630.0,143.05990600585938,144.82977294921875,143.05990600585938
35_r_t,G0_seed3407,query,detected,junction,1569.0,632.0,1.369293212890625,3.6935882568359375,1.369293212890625
35_r_t,G0_seed3407,query,detected,junction,1630.0,645.0,0.9550018310546875,1.369293212890625,25.1529541015625
35_r_t,G0_seed3407,query,detected,non_vessel,1930.0,650.0,52.03314208984375,52.03314208984375,54.7366943359375
35_r_t,G0_seed3407,query,detected,junction,816.0,661.0,3.82000732421875,3.82000732421875,14.900772094726562
35_r_t,G0_seed3407,query,detected,non_vessel,1427.0,663.0,54.06956481933594,55.43885803222656,54.06956481933594
35_r_t,G0_seed3407,query,detected,junction,1167.0,666.0,1.910003662109375,1.910003662109375,95.26106262207031
35_r_t,G0_seed3407,query,detected,non_vessel,965.0,670.0,47.209381103515625,47.91154479980469,50.2708740234375
35_r_t,G0_seed3407,query,detected,non_vessel,1053.0,670.0,30.433639526367188,30.433639526367188,33.71293640136719
35_r_t,G0_seed3407,query,detected,junction,1728.0,670.0,2.8650054931640625,2.8650054931640625,12.0357666015625
35_r_t,G0_seed3407,query,detected,non_vessel,590.0,679.0,32.21722412109375,35.37010192871094,32.21722412109375
35_r_t,G0_seed3407,query,detected,junction,911.0,679.0,2.73858642578125,4.107879638671875,23.910079956054688
35_r_t,G0_seed3407,query,detected,non_vessel,732.0,686.0,80.63444519042969,80.63444519042969,81.86972045898438
35_r_t,G0_seed3407,query,detected,junction,1508.0,693.0,2.73858642578125,3.279296875,2.73858642578125
35_r_t,G0_seed3407,query,detected,non_vessel,1356.0,699.0,80.29022216796875,83.44309997558594,82.07380676269531
35_r_t,G0_seed3407,query,detected,junction,1603.0,699.0,0.0,0.0,3.279296875
35_r_t,G0_seed3407,query,detected,junction,857.0,704.0,2.8650054931640625,3.6935882568359375,3.6935882568359375
35_r_t,G0_seed3407,query,detected,non_vessel,1306.0,706.0,49.66009521484375,49.66009521484375,52.4337158203125
35_r_t,G0_seed3407,query,detected,junction,1248.0,708.0,4.7750091552734375,4.7750091552734375,6.846466064453125
35_r_t,G0_seed3407,query,detected,junction,1657.0,708.0,0.0,0.0,3.279296875
35_r_t,G0_seed3407,query,detected,junction,806.0,715.0,6.9728851318359375,6.9728851318359375,37.60301208496094
35_r_t,G0_seed3407,query,detected,non_vessel,1414.0,720.0,101.74958801269531,104.23533630371094,103.11888122558594
35_r_t,G0_seed3407,query,detected,junction,1728.0,724.0,0.9550018310546875,0.9550018310546875,3.82000732421875
35_r_t,G0_seed3407,query,detected,junction,999.0,729.0,1.910003662109375,1.910003662109375,5.0628814697265625
35_r_t,G0_seed3407,query,detected,non_vessel,1933.0,749.0,82.1575927734375,82.28401184082031,82.69830322265625
35_r_t,G0_seed3407,query,detected,non_vessel,1339.0,758.0,99.94468688964844,100.07110595703125,100.77326965332031
35_r_t,G0_seed3407,query,detected,non_vessel,1039.0,760.0,47.349517822265625,47.349517822265625,48.465972900390625
35_r_t,G0_seed3407,query,detected,non_vessel,1582.0,762.0,46.55596923828125,46.55596923828125,46.808807373046875
35_r_t,G0_seed3407,query,detected,junction,1674.0,762.0,1.910003662109375,1.910003662109375,9.009307861328125
35_r_t,G0_seed3407,query,detected,non_vessel,729.0,765.0,52.52510070800781,52.52510070800781,61.60447692871094
35_r_t,G0_seed3407,query,detected,non_vessel,972.0,765.0,39.83592224121094,44.8988037109375,39.83592224121094
35_r_t,G0_seed3407,query,detected,junction,1150.0,765.0,3.6935882568359375,3.6935882568359375,4.648590087890625
35_r_t,G0_seed3407,query,detected,non_vessel,1228.0,767.0,51.675201416015625,56.32379150390625,51.675201416015625
35_r_t,G0_seed3407,query,detected,endpoint,837.0,769.0,0.9550018310546875,9.423599243164062,1.369293212890625
35_r_t,G0_seed3407,query,detected,non_vessel,1488.0,774.0,82.10884094238281,85.13529968261719,84.88246154785156
35_r_t,G0_seed3407,query,detected,non_vessel,1778.0,776.0,53.35368347167969,53.35368347167969,56.32379150390625
35_r_t,G0_seed3407,query,detected,non_vessel,1879.0,780.0,65.72607421875,65.72607421875,68.9703369140625
35_r_t,G0_seed3407,query,detected,non_vessel,705.0,789.0,69.46229553222656,69.46229553222656,83.29536437988281
35_r_t,G0_seed3407,query,detected,non_vessel,1242.0,805.0,82.16519165039062,86.81378173828125,82.16519165039062
35_r_t,G0_seed3407,query,detected,junction,1690.0,807.0,1.910003662109375,1.910003662109375,6.6850128173828125
35_r_t,G0_seed3407,query,detected,non_vessel,1383.0,810.0,108.13912963867188,146.8936309814453,108.13912963867188
35_r_t,G0_seed3407,query,detected,non_vessel,999.0,812.0,73.53514099121094,78.32386779785156,73.53514099121094
35_r_t,G0_seed3407,query,detected,non_vessel,1167.0,812.0,44.95515441894531,44.95515441894531,48.360870361328125
35_r_t,G0_seed3407,query,detected,junction,816.0,816.0,1.369293212890625,1.369293212890625,7.387176513671875
35_r_t,G0_seed3407,query,detected,non_vessel,661.0,819.0,38.07365417480469,42.307952880859375,38.07365417480469
35_r_t,G0_seed3407,query,detected,non_vessel,1950.0,819.0,144.5343017578125,148.10147094726562,144.5343017578125
35_r_t,G0_seed3407,query,detected,non_vessel,1501.0,828.0,66.48458862304688,82.57948303222656,66.48458862304688
35_r_t,G0_seed3407,query,detected,non_vessel,1609.0,828.0,85.47952270507812,86.84881591796875,85.47952270507812
35_r_t,G0_seed3407,query,detected,junction,1086.0,830.0,4.107879638671875,5.0628814697265625,7.09930419921875
35_r_t,G0_seed3407,query,detected,non_vessel,523.0,832.0,35.40513610839844,38.71946716308594,35.40513610839844
35_r_t,G0_seed3407,query,detected,non_vessel,924.0,834.0,9.170761108398438,10.125762939453125,9.170761108398438
35_r_t,G0_seed3407,query,detected,non_vessel,1275.0,850.0,133.01181030273438,136.00323486328125,133.01181030273438
35_r_t,G0_seed3407,query,detected,junction,1738.0,852.0,4.7750091552734375,4.7750091552734375,15.602935791015625
35_r_t,G0_seed3407,query,detected,non_vessel,1144.0,861.0,60.62815856933594,60.91603088378906,64.37809753417969
35_r_t,G0_seed3407,query,detected,non_vessel,1852.0,866.0,106.58094787597656,106.58094787597656,110.09176635742188
35_r_t,G0_seed3407,query,detected,junction,793.0,870.0,2.8650054931640625,2.8650054931640625,5.4771728515625
35_r_t,G0_seed3407,query,detected,junction,654.0,872.0,6.6850128173828125,6.9728851318359375,6.6850128173828125
35_r_t,G0_seed3407,query,detected,non_vessel,870.0,886.0,9.964309692382812,10.9193115234375,31.009384155273438
35_r_t,G0_seed3407,query,detected,non_vessel,1937.0,891.0,191.27304077148438,193.5973358154297,192.5159149169922
35_r_t,G0_seed3407,query,detected,non_vessel,1346.0,895.0,113.10450744628906,147.01393127441406,115.7166748046875
35_r_t,G0_seed3407,query,detected,junction,1488.0,911.0,4.2342987060546875,4.7750091552734375,4.2342987060546875
35_r_t,G0_seed3407,query,detected,non_vessel,1674.0,911.0,69.31455993652344,75.96453857421875,69.31455993652344
35_r_t,G0_seed3407,query,detected,non_vessel,1191.0,915.0,127.88497924804688,128.80494689941406,131.63491821289062
35_r_t,G0_seed3407,query,detected,non_vessel,931.0,929.0,69.33587646484375,69.71513366699219,69.33587646484375
35_r_t,G0_seed3407,query,detected,non_vessel,1798.0,931.0,89.09544372558594,90.59115600585938,107.29682922363281
35_r_t,G0_seed3407,query,detected,junction,708.0,936.0,2.73858642578125,3.279296875,10.125762939453125
35_r_t,G0_seed3407,query,detected,junction,850.0,936.0,5.189300537109375,5.189300537109375,10.666473388671875
35_r_t,G0_seed3407,query,detected,non_vessel,1130.0,936.0,112.35971069335938,114.39613342285156,112.35971069335938
35_r_t,G0_seed3407,query,detected,junction,567.0,938.0,0.9550018310546875,2.3242950439453125,17.892196655273438
35_r_t,G0_seed3407,query,detected,non_vessel,1026.0,942.0,112.76028442382812,114.12957763671875,112.76028442382812
35_r_t,G0_seed3407,query,detected,non_vessel,1245.0,945.0,129.52842712402344,192.17169189453125,129.52842712402344
35_r_t,G0_seed3407,query,detected,non_vessel,1397.0,969.0,99.38265991210938,114.05191040039062,103.61695861816406
35_r_t,G0_seed3407,query,detected,junction,702.0,974.0,0.9550018310546875,1.369293212890625,18.559326171875
35_r_t,G0_seed3407,query,detected,junction,853.0,974.0,2.8650054931640625,2.8650054931640625,21.838623046875
35_r_t,G0_seed3407,query,detected,non_vessel,1775.0,976.0,67.11668395996094,67.53097534179688,67.11668395996094
35_r_t,G0_seed3407,query,detected,non_vessel,1306.0,990.0,146.97129821777344,169.08407592773438,146.97129821777344
35_r_t,G0_seed3407,query,detected,junction,762.0,1005.0,2.8650054931640625,2.8650054931640625,8.7564697265625
35_r_t,G0_seed3407,query,detected,non_vessel,1525.0,1007.0,93.60389709472656,97.42390441894531,93.60389709472656
35_r_t,G0_seed3407,query,detected,junction,918.0,1012.0,4.2342987060546875,4.2342987060546875,8.7564697265625
35_r_t,G0_seed3407,query,detected,endpoint,1674.0,1012.0,2.73858642578125,10.666473388671875,2.73858642578125
35_r_t,G0_seed3407,query,detected,non_vessel,1890.0,1012.0,137.18215942382812,137.18215942382812,138.38999938964844
35_r_t,G0_seed3407,query,detected,non_vessel,1036.0,1017.0,36.99223327636719,38.36152648925781,36.99223327636719
35_r_t,G0_seed3407,query,detected,junction,705.0,1019.0,2.3242950439453125,2.3242950439453125,6.1443023681640625
35_r_t,G0_seed3407,query,detected,non_vessel,1397.0,1019.0,133.51748657226562,137.04962158203125,133.7764434814453
35_r_t,G0_seed3407,query,detected,vessel_segment,583.0,1021.0,7.927886962890625,13.405059814453125,10.252182006835938
35_r_t,G0_seed3407,query,detected,junction,857.0,1023.0,0.9550018310546875,0.9550018310546875,24.289337158203125
35_r_t,G0_seed3407,query,detected,non_vessel,2052.0,1026.0,244.68919372558594,244.68919372558594,245.77061462402344
35_r_t,G0_seed3407,query,detected,non_vessel,1221.0,1028.0,50.053070068359375,122.84341430664062,50.053070068359375
35_r_t,G0_seed3407,query,detected,non_vessel,1734.0,1046.0,42.79231262207031,44.70231628417969,42.79231262207031
35_r_t,G0_seed3407,query,detected,non_vessel,1458.0,1048.0,116.17971801757812,122.19760131835938,120.82830810546875
35_r_t,G0_seed3407,query,detected,non_vessel,1539.0,1050.0,92.69764709472656,92.69764709472656,105.09895324707031
35_r_t,G0_seed3407,query,detected,non_vessel,550.0,1053.0,51.22587585449219,52.721588134765625,51.22587585449219
35_r_t,G0_seed3407,query,detected,junction,1039.0,1055.0,1.369293212890625,1.369293212890625,1.369293212890625
35_r_t,G0_seed3407,query,detected,junction,1650.0,1062.0,2.3242950439453125,2.3242950439453125,2.8650054931640625
35_r_t,G0_seed3407,query,detected,non_vessel,1161.0,1064.0,14.360061645507812,60.466705322265625,14.360061645507812
35_r_t,G0_seed3407,query,detected,junction,729.0,1080.0,0.0,3.279296875,1.369293212890625
35_r_t,G0_seed3407,query,detected,junction,850.0,1082.0,3.6935882568359375,3.6935882568359375,4.2342987060546875
35_r_t,G0_seed3407,query,detected,junction,1107.0,1095.0,4.2342987060546875,5.0628814697265625,5.0628814697265625
35_r_t,G0_seed3407,query,detected,non_vessel,1053.0,1111.0,44.34437561035156,44.34437561035156,49.66009521484375
35_r_t,G0_seed3407,query,detected,junction,1788.0,1116.0,6.6850128173828125,7.6400146484375,7.5135955810546875
35_r_t,G0_seed3407,query,detected,endpoint,1157.0,1118.0,6.6850128173828125,10.37860107421875,6.6850128173828125
35_r_t,G0_seed3407,query,detected,junction,988.0,1122.0,1.910003662109375,1.910003662109375,2.73858642578125
35_r_t,G0_seed3407,query,detected,non_vessel,654.0,1125.0,85.58462524414062,86.4132080078125,85.58462524414062
35_r_t,G0_seed3407,query,detected,non_vessel,1329.0,1129.0,25.440826416015625,26.81011962890625,25.440826416015625
35_r_t,G0_seed3407,query,detected,junction,840.0,1131.0,1.910003662109375,2.73858642578125,9.009307861328125
35_r_t,G0_seed3407,query,detected,junction,1589.0,1134.0,2.73858642578125,2.73858642578125,45.657318115234375
35_r_t,G0_seed3407,query,detected,junction,1674.0,1134.0,0.9550018310546875,0.9550018310546875,2.8650054931640625
35_r_t,G0_seed3407,query,detected,junction,1410.0,1154.0,2.73858642578125,2.73858642578125,3.279296875
35_r_t,G0_seed3407,query,detected,non_vessel,1458.0,1161.0,42.97508239746094,45.17295837402344,43.80366516113281
35_r_t,G0_seed3407,query,detected,endpoint,1623.0,1167.0,6.9728851318359375,9.711471557617188,6.9728851318359375
35_r_t,G0_seed3407,query,detected,junction,1849.0,1167.0,0.9550018310546875,2.3242950439453125,4.2342987060546875
35_r_t,G0_seed3407,query,detected,non_vessel,928.0,1172.0,62.07511901855469,62.07511901855469,62.18022155761719
35_r_t,G0_seed3407,query,detected,junction,742.0,1176.0,2.8650054931640625,2.8650054931640625,3.6935882568359375
35_r_t,G0_seed3407,query,detected,non_vessel,1053.0,1185.0,57.30010986328125,57.30010986328125,59.63812255859375
35_r_t,G0_seed3407,query,detected,non_vessel,1140.0,1185.0,14.325027465820312,18.559326171875,14.325027465820312
35_r_t,G0_seed3407,query,detected,non_vessel,1680.0,1190.0,14.900772094726562,15.85577392578125,21.747238159179688
35_r_t,G0_seed3407,query,detected,junction,985.0,1197.0,2.73858642578125,2.73858642578125,6.4321746826171875
35_r_t,G0_seed3407,query,detected,non_vessel,1387.0,1199.0,25.18798828125,25.18798828125,47.40586853027344
35_r_t,G0_seed3407,query,detected,non_vessel,924.0,1215.0,55.17230224609375,56.35882568359375,55.17230224609375
35_r_t,G0_seed3407,query,detected,endpoint,1876.0,1215.0,7.6400146484375,9.009307861328125,7.6400146484375
35_r_t,G0_seed3407,query,detected,non_vessel,1279.0,1224.0,58.739471435546875,60.1087646484375,58.739471435546875
35_r_t,G0_seed3407,query,detected,junction,1508.0,1226.0,3.6935882568359375,3.6935882568359375,3.6935882568359375
35_r_t,G0_seed3407,query,detected,junction,1339.0,1239.0,1.369293212890625,1.369293212890625,1.910003662109375
35_r_t,G0_seed3407,query,detected,junction,1822.0,1244.0,3.6935882568359375,3.6935882568359375,4.107879638671875
35_r_t,G0_seed3407,query,detected,non_vessel,1694.0,1246.0,11.080764770507812,13.531478881835938,11.080764770507812
35_r_t,G0_seed3407,query,detected,junction,1410.0,1262.0,1.369293212890625,1.369293212890625,3.6935882568359375
35_r_t,G0_seed3407,query,detected,non_vessel,1218.0,1264.0,81.42039489746094,82.37539672851562,81.42039489746094
35_r_t,G0_seed3407,query,detected,junction,1015.0,1266.0,7.09930419921875,7.6400146484375,7.09930419921875
35_r_t,G0_seed3407,query,detected,junction,1542.0,1271.0,4.648590087890625,6.1443023681640625,7.6400146484375
35_r_t,G0_seed3407,query,detected,junction,1471.0,1280.0,2.3242950439453125,2.3242950439453125,27.3858642578125
35_r_t,G0_seed3407,query,detected,non_vessel,1944.0,1282.0,99.79695129394531,101.16624450683594,99.79695129394531
35_r_t,G0_seed3407,query,detected,non_vessel,904.0,1289.0,42.57450866699219,44.070220947265625,42.57450866699219
35_r_t,G0_seed3407,query,detected,non_vessel,1836.0,1296.0,36.865814208984375,44.37940979003906,39.19010925292969
35_r_t,G0_seed3407,query,detected,junction,1431.0,1320.0,3.6935882568359375,3.6935882568359375,39.44294738769531
35_r_t,G0_seed3407,query,detected,junction,1100.0,1323.0,0.9550018310546875,2.3242950439453125,10.792892456054688
35_r_t,G0_seed3407,query,detected,junction,1498.0,1325.0,2.3242950439453125,2.3242950439453125,14.072189331054688
35_r_t,G0_seed3407,query,detected,junction,1572.0,1325.0,1.910003662109375,1.910003662109375,2.73858642578125
35_r_t,G0_seed3407,query,detected,junction,1262.0,1327.0,5.189300537109375,5.6035919189453125,5.189300537109375
35_r_t,G0_seed3407,query,detected,non_vessel,1724.0,1336.0,19.837234497070312,21.206527709960938,19.837234497070312
35_r_t,G0_seed3407,query,detected,non_vessel,735.0,1341.0,50.053070068359375,51.42236328125,50.053070068359375
35_r_t,G0_seed3407,query,detected,junction,1056.0,1341.0,2.8650054931640625,3.6935882568359375,3.279296875
35_r_t,G0_seed3407,query,detected,endpoint,1211.0,1350.0,1.910003662109375,46.52093505859375,5.189300537109375
35_r_t,G0_seed3407,query,detected,non_vessel,992.0,1365.0,60.361602783203125,63.51448059082031,60.361602783203125
35_r_t,G0_seed3407,query,detected,non_vessel,1876.0,1368.0,115.17596435546875,115.17596435546875,115.8568115234375
35_r_t,G0_seed3407,query,detected,junction,1059.0,1374.0,0.9550018310546875,3.279296875,18.559326171875
35_r_t,G0_seed3407,query,detected,junction,1282.0,1374.0,5.4771728515625,6.846466064453125,5.4771728515625
35_r_t,G0_seed3407,query,detected,non_vessel,830.0,1379.0,10.125762939453125,10.540054321289062,10.125762939453125
35_r_t,G0_seed3407,query,detected,junction,1579.0,1381.0,0.9550018310546875,0.9550018310546875,5.6035919189453125
35_r_t,G0_seed3407,query,detected,junction,1350.0,1383.0,3.279296875,6.1443023681640625,4.7750091552734375
35_r_t,G0_seed3407,query,detected,non_vessel,1292.0,1404.0,9.170761108398438,14.233642578125,9.170761108398438
35_r_t,G0_seed3407,query,detected,non_vessel,880.0,1417.0,16.649322509765625,19.387908935546875,16.649322509765625
35_r_t,G0_seed3407,query,detected,non_vessel,1525.0,1417.0,60.20014953613281,61.02873229980469,60.74085998535156
35_r_t,G0_seed3407,query,detected,junction,1748.0,1417.0,0.9550018310546875,4.2342987060546875,0.9550018310546875
35_r_t,G0_seed3407,query,detected,junction,1400.0,1426.0,4.107879638671875,4.7750091552734375,7.927886962890625
35_r_t,G0_seed3407,query,detected,endpoint,1086.0,1433.0,7.8014678955078125,11.49505615234375,7.8014678955078125
35_r_t,G0_seed3407,query,detected,junction,1188.0,1440.0,0.9550018310546875,0.9550018310546875,3.279296875
